Activity,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,LinearAccX,LinearAccY,LinearAccZ,Subject
WALKING,1.63E+12,-3.18365,-11.647064,0.291326,0.393996,0.433091,-0.266329,2.719052,2.098197,-3.225239,1
WALKING,1.63E+12,-2.849852,-12.21177,-0.502493,1.768097,-0.791047,1.408614,6.231542,1.818127,-2.20408,1
WALKING,1.63E+12,2.004587,-6.016753,-2.149951,-0.433549,-0.788604,0.488831,-2.924312,-4.65912,3.061733,1
WALKING,1.63E+12,-3.601796,-13.316656,4.249055,-0.045966,0.402243,-0.172717,-12.13468,-3.511272,2.022662,1
WALKING,1.63E+12,-0.720838,-8.469396,-2.625525,-1.514596,0.649789,-0.817008,-7.884171,-4.450581,4.532717,1
WALKING,1.63E+12,-1.417149,-10.488938,-0.079561,-0.326651,0.451569,-0.697893,0.855641,-0.64551,-3.835473,1
WALKING,1.63E+12,-3.824927,-13.466805,-0.601795,1.982199,-0.339478,1.127013,6.932299,2.759238,-7.117275,1
WALKING,1.63E+12,-0.389432,-7.334002,-1.214357,0.222348,-1.217571,1.187334,-1.826626,-3.172001,2.023524,1
WALKING,1.63E+12,-2.555535,-9.798609,2.655435,-0.800057,-0.249073,-0.266635,3.596448,-0.476904,0.41865,1
WALKING,1.63E+12,0.641276,-12.046067,-1.793421,-0.93368,0.610389,-0.848161,-2.291177,2.156961,3.184075,1
WALKING,1.63E+12,-1.773082,-8.549556,-0.534796,-0.954907,1.083338,-0.636197,-0.11186,0.107635,-0.372608,1
WALKING,1.63E+12,-5.372485,-12.406187,1.953141,1.855601,-0.359484,0.820368,9.927691,0.988972,-9.679576,1
WALKING,1.63E+12,0.084347,-10.737193,-2.550749,0.766766,-0.580458,1.235133,-4.429516,8.55256,10.851989,1
WALKING,1.63E+12,-3.067599,-9.561121,3.40379,-0.637877,-0.823117,0.071927,-7.536102,-6.406211,4.530674,1
WALKING,1.63E+12,2.817549,-10.565509,-3.290729,-0.989725,0.715302,-0.860684,-3.790151,3.150538,-10.136753,1
WALKING,1.63E+12,-2.026721,-8.551949,-0.247657,-1.091431,1.047145,-0.732559,0.636613,-0.708879,1.018978,1
WALKING,1.63E+12,-5.343173,-11.982059,0.998405,1.293316,0.04505,0.497382,3.519217,1.344165,-2.520904,1
WALKING,1.63E+12,-0.818944,-12.154941,-1.754537,1.098609,-1.0108,1.514596,-3.392862,8.267384,8.121404,1
WALKING,1.63E+12,1.191626,-7.06122,1.282553,-0.600768,-0.89031,0.17852,-7.634675,-5.341811,4.859801,1
WALKING,1.63E+12,-2.306083,-11.301301,0.069392,-0.439199,0.712553,-0.481653,3.763696,15.291022,0.84767,1
WALKING,1.63E+12,-1.308874,-9.656236,-1.832902,-1.3628,0.796392,-0.828614,-5.69137,4.415335,3.020188,1
WALKING,1.63E+12,-2.910869,-10.880164,0.650848,0.069942,0.491579,-0.427593,2.744847,0.685994,-1.646926,1
WALKING,1.63E+12,-2.639882,-13.24188,-0.457627,1.947839,-0.443781,1.362953,-2.575177,6.843581,-5.041683,1
WALKING,1.63E+12,1.286142,-6.063413,-2.225923,-0.416292,-1.184891,0.745234,-5.760769,-5.886601,4.200528,1
WALKING,1.63E+12,-3.815954,-12.943376,3.962514,-0.011759,0.137288,0.007483,-2.267141,-1.063763,-4.106474,1
WALKING,1.63E+12,0.474377,-9.179466,-1.567299,-1.440531,0.736987,-0.969262,-7.933133,-1.708859,5.368454,1
WALKING,1.63E+12,-1.708475,-9.942178,-0.321236,-0.539684,0.631921,-0.727366,2.341969,0.360781,-4.874008,1
WALKING,1.63E+12,-4.268795,-13.091731,0.613759,1.829029,-0.332148,0.976287,7.220479,2.073393,-3.500244,1
WALKING,1.63E+12,-0.456431,-8.195417,-1.634298,0.568393,-0.963917,1.264148,-0.521178,-0.948399,2.214073,1
WALKING,1.63E+12,-2.999403,-10.580463,3.126821,-0.914744,-0.390179,-0.252127,-6.167474,-4.426674,3.145888,1
WALKING,1.63E+12,1.741377,-10.023534,-2.660221,-0.986213,0.584428,-0.662311,-4.568108,-5.378994,6.173068,1
WALKING,1.63E+12,-1.93699,-8.802596,-0.568894,-0.846787,0.798377,-0.706598,0.648607,-0.443989,-7.68318,1
WALKING,1.63E+12,-5.322834,-12.467204,1.800001,1.598893,-0.459204,0.673154,9.047009,4.017676,-6.527935,1
WALKING,1.63E+12,-0.261416,-10.976476,-2.091327,1.124417,-0.681858,1.198941,-2.88217,4.166667,5.404569,1
WALKING,1.63E+12,-2.242673,-9.28834,3.107678,-0.685065,-0.767377,0.164623,-6.269541,-5.204515,4.21327,1
WALKING,1.63E+12,1.405185,-9.575478,-1.671387,-0.690716,0.51922,-0.538462,4.614956,11.281272,-14.559833,1
WALKING,1.63E+12,-1.607379,-9.354142,-1.424926,-1.30874,1.164275,-0.68476,0.372507,-0.335639,0.637075,1
WALKING,1.63E+12,-3.227319,-11.23849,0.272184,0.248004,0.610084,-0.318099,1.964601,1.639982,-0.796129,1
WALKING,1.63E+12,-3.506682,-12.74537,-0.18664,1.774817,-0.859309,1.330425,1.917525,4.703035,-4.168455,1
WALKING,1.63E+12,-2.069193,-8.925228,-0.555733,-0.423775,-1.045923,0.636197,3.070389,0.564779,-1.49132,1
WALKING,1.63E+12,-5.033901,-11.9019,2.11705,-0.655134,1.063027,-0.705834,0.127273,-1.597294,2.563785,1
WALKING,1.63E+12,-3.071188,-9.133404,-0.967299,-1.049283,1.943716,-0.620774,2.641459,-1.550033,1.373333,1
WALKING,1.63E+12,-2.386242,-10.106087,0.034696,-0.286793,0.938872,-0.631463,-5.986368,6.361314,0.322894,1
WALKING,1.63E+12,-2.844468,-12.332608,3.480361,-0.398425,0.245713,-0.169663,-5.83706,0.830978,6.820139,1
WALKING,1.63E+12,0.20997,-9.801002,-2.27378,-1.190083,0.735766,-0.878856,5.477314,-3.048365,-5.797191,1
WALKING,1.63E+12,-1.906481,-9.491131,0.174676,-0.56259,0.919325,-0.622301,2.683445,-0.100781,-3.097165,1
WALKING,1.63E+12,-5.036891,-12.661621,1.391426,2.002968,-0.189821,1.085476,6.475615,1.127583,0.180578,1
WALKING,1.63E+12,0.069392,-9.505488,-1.981257,0.384986,-1.154959,1.16794,3.061603,-2.125792,-0.33143,1
WALKING,1.63E+12,-2.196013,-9.890134,2.953341,-0.743859,-0.278088,-0.119573,-4.503157,-3.492111,2.843028,1
WALKING,1.63E+12,1.439881,-10.241281,-1.414756,-0.596492,0.173786,-0.514028,-4.839901,-4.312148,3.199806,1
WALKING,1.63E+12,-3.098705,-9.578469,2.464607,-1.163817,1.008509,-0.317793,-1.678995,0.308414,-3.567811,1
WALKING,1.63E+12,1.923829,-10.630713,-1.480559,-1.014006,-0.312907,-0.235329,4.476714,2.414709,-4.470126,1
WALKING,1.63E+12,-3.907479,-11.16491,1.02353,0.634823,0.554955,-0.022907,-9.91013,-4.548245,4.864062,1
WALKING,1.63E+12,0.090927,-8.806784,-2.684747,0.170732,0.134081,-0.012675,5.416587,-4.35248,-5.009514,1
WALKING,1.63E+12,-2.938386,-8.806186,-0.148355,-1.045618,1.253459,-0.593591,0.536138,-1.759476,0.633523,1
WALKING,1.63E+12,-1.910071,-9.186645,-1.665405,-1.299272,1.526355,-0.590689,3.928174,0.825297,-3.149496,1
WALKING,1.63E+12,-2.2672,-9.856635,0.144766,-0.206925,0.494023,-0.583359,3.520473,2.091722,0.053871,1
WALKING,1.63E+12,-1.944168,-9.617352,3.788436,-0.70675,-0.101859,-0.338409,-5.530751,-5.653694,3.677882,1
WALKING,1.63E+12,-2.669792,-9.794421,3.546163,-0.047799,-1.11388,0.827393,5.765951,13.305896,-14.115249,1
WALKING,1.63E+12,-0.317647,-12.29193,-2.730211,-0.76585,0.246477,-0.470047,6.359173,0.711699,-2.980975,1
WALKING,1.63E+12,-2.28694,-13.387843,-0.155533,1.939745,-0.097277,1.247197,2.267117,2.41787,5.262651,1
WALKING,1.63E+12,0.089133,-9.351151,-2.550151,-1.404338,1.031568,-0.640779,5.435221,-4.243772,-11.289999,1
WALKING,1.63E+12,-0.777069,-8.276773,-1.064208,-1.008662,1.22536,-0.494023,6.675957,0.728985,-0.748964,1
WALKING,1.63E+12,-5.160122,-11.386247,2.179263,1.505891,-0.220363,0.55358,6.970621,3.205876,-2.835361,1
WALKING,1.63E+12,-3.62393,-12.757334,3.15733,-0.022449,0.034818,0.084908,-0.966893,4.231503,7.181711,1
WALKING,1.63E+12,-2.391028,-9.170493,-0.518046,-0.601837,0.174091,-0.49051,-1.950526,-0.452464,6.210125,1
WALKING,1.63E+12,-0.656232,-11.687742,-1.204188,1.134802,-0.200816,1.124722,-1.308246,-4.37197,3.639041,1
WALKING,1.63E+12,0.149551,-7.094121,0.635893,-1.087766,-0.766002,0.214866,-4.985527,-4.869579,4.757876,1
WALKING,1.63E+12,-1.54696,-12.058031,1.269392,-0.178215,-0.28099,-0.267398,3.791445,2.899008,-4.40452,1
WALKING,1.63E+12,-0.867398,-9.540184,-1.455434,-1.088377,1.720299,-0.532048,6.508383,3.269619,-3.427056,1
WALKING,1.63E+12,-3.602993,-10.498509,-0.498904,-0.364829,0.530826,-0.507461,5.478168,2.289779,-7.110298,1
WALKING,1.63E+12,-2.963511,-13.14557,0.550349,2.106507,-0.230137,0.847092,2.104311,0.550929,-4.041833,1
WALKING,1.63E+12,-0.842872,-7.30768,-1.462015,-0.017562,-1.518566,1.019504,0.323509,18.5672,3.699383,1
WALKING,1.63E+12,-0.912264,-10.956735,-1.055235,-0.489136,0.085977,-0.178367,-3.222825,2.988792,6.053173,1
WALKING,1.63E+12,-1.619941,-9.078967,-0.400798,-1.006829,0.807235,-0.540294,-1.12913,-2.428649,2.442609,1
WALKING,1.63E+12,2.596811,-6.905088,-0.736989,-0.976592,-0.979952,0.225708,-5.492238,-5.379197,4.853113,1
WALKING,1.63E+12,0.826122,-6.675975,0.732802,-0.69545,-1.066997,0.413085,-0.3107,-1.268476,2.494656,1
WALKING,1.63E+12,-1.791028,-9.683753,0.0335,-0.797919,1.037524,-0.468825,-4.611387,-4.478588,3.816139,1
WALKING,1.63E+12,1.739582,-6.269196,-0.184846,-0.660631,-0.894738,0.217309,2.543705,15.364835,-2.400859,1
WALKING,1.63E+12,-0.750748,-9.905687,-0.087338,-0.570073,0.303286,-0.327261,-0.696769,5.354398,7.447278,1
WALKING,1.63E+12,-1.507478,-9.741779,-0.426521,-1.1122,0.879925,-0.495092,-0.124362,0.079163,1.084862,1
WALKING,1.63E+12,-4.782056,-12.21536,1.624727,-0.518304,0.779594,-0.616039,6.212029,3.353662,-2.800418,1
WALKING,1.63E+12,-0.618545,-9.912866,-2.271387,1.871178,-0.341158,0.76753,4.965477,-0.88334,-0.102194,1
WALKING,1.63E+12,-2.472982,-9.821341,3.351148,0.612222,-0.944675,1.107466,-3.552849,-3.837696,3.91147,1
WALKING,1.63E+12,2.152942,-9.536594,-1.529014,-0.646429,-0.328025,0.012981,-7.835867,-7.433524,0.064547,1
WALKING,1.63E+12,-2.525026,-9.565907,-1.075574,-0.685676,0.316572,-0.679873,5.845136,-2.633114,-5.963207,1
WALKING,1.63E+12,-3.676572,-11.46162,0.432503,-1.184738,1.327677,-0.42912,1.841204,3.023027,-4.448589,1
WALKING,1.63E+12,-1.798804,-12.351152,-0.941576,0.400105,0.233955,-0.180811,8.16166,3.226386,-7.04278,1
WALKING,1.63E+12,1.454238,-6.02752,-1.539781,2.01885,-0.416903,1.070968,-1.906691,-0.085516,1.787037,1
WALKING,1.63E+12,-3.836293,-13.355539,4.539185,-0.74279,-0.926503,0.496313,19.758039,17.317089,-11.267256,1
WALKING,1.63E+12,-0.294317,-9.137591,-1.351945,0.160042,0.215935,-0.052227,-5.898649,1.879032,6.626517,1
WALKING,1.63E+12,-1.182653,-9.83151,-0.189033,-1.396244,0.84358,-0.64368,0.763391,-1.774706,-1.58183,1
WALKING,1.63E+12,-4.814359,-12.607782,1.449452,-0.472185,0.524871,-0.634212,7.598355,1.997333,-2.578969,1
WALKING,1.63E+12,-0.66341,-9.057432,-2.172085,1.884158,-0.573891,0.745692,1.868045,-1.614556,4.774066,1
WALKING,1.63E+12,-1.721636,-10.357333,3.82373,0.517388,-1.015075,1.050046,-5.506423,-4.051454,3.777477,1
WALKING,1.63E+12,1.751546,-9.279366,-1.774278,-0.615734,-0.172106,0.045508,-1.654715,-5.382953,4.904017,1
WALKING,1.63E+12,-2.790031,-9.47139,-0.884746,-0.847551,0.266788,-0.679415,-2.248631,-3.571647,4.486341,1
WALKING,1.63E+12,-0.647259,-7.200003,-1.560719,0.158515,-1.313322,0.944217,0.091565,6.771356,6.156842,1
WALKING,1.63E+12,0.895514,-11.487343,-2.7003,-0.993696,0.828462,-0.60199,0.045124,0.015886,2.530258,1
WALKING,1.63E+12,-2.405983,-8.771489,0.200997,-0.89199,1.05814,-0.418125,1.759143,2.654107,-1.050309,1
WALKING,1.63E+12,1.984846,0.653241,10.820942,0.126293,-0.557398,-0.366508,6.444549,3.630734,-2.178945,1
WALKING,1.63E+12,2.39701,0.169292,8.359326,-0.100179,0.344518,-0.289694,-1.634975,1.184228,0.404208,1
WALKING,1.63E+12,1.628316,1.870589,9.309277,0.358567,0.137135,-0.105371,-1.098997,-0.016819,1.413984,1
WALKING,1.63E+12,0.431904,1.621137,11.074581,0.091016,0.571448,0.126598,-1.219281,-0.341292,-0.976608,1
WALKING,1.63E+12,0.023928,1.054038,8.14457,0.130263,-0.148436,0.052838,-0.577033,1.288839,0.139303,1
WALKING,1.63E+12,0.619741,2.898905,8.876176,0.103386,-0.643375,-0.127514,0.279988,0.065358,1.076379,1
WALKING,1.63E+12,2.609373,2.164906,11.0686,0.022754,-0.284044,-0.289694,-0.539899,-0.46064,-1.112289,1
WALKING,1.63E+12,1.74676,1.595415,7.531409,-0.220821,0.373228,-0.191195,-1.758598,0.726083,0.97267,1
WALKING,1.63E+12,1.584049,3.088536,9.078967,0.310463,-0.151337,0.054976,-0.700494,-0.093332,1.066792,1
WALKING,1.63E+12,1.248455,2.629712,10.871191,0.076967,0.268773,0.179742,-1.365645,-0.444317,-1.614115,1
WALKING,1.63E+12,0.416949,1.543969,7.88794,-0.178673,-1.37349,0.328789,0.304857,0.615783,1.295804,1
WALKING,1.63E+12,4.595416,2.504687,8.398808,0.141564,-0.031917,-0.266024,0.508527,0.650421,0.510312,1
WALKING,1.63E+12,4.115655,2.794219,9.957133,-0.619705,0.871068,-0.313517,-1.922785,-1.167392,-1.004601,1
WALKING,1.63E+12,1.800599,1.465604,7.962716,-0.250295,0.586719,-0.308478,-1.983583,0.228077,1.742995,1
WALKING,1.63E+12,0.838086,2.215156,9.692726,-0.207383,0.178215,0.211659,-1.118793,-1.140822,0.793153,1
WALKING,1.63E+12,0.594018,0.016152,11.05843,-0.281753,0.269689,0.34971,-1.366832,-0.021251,-1.718946,1
WALKING,1.63E+12,-0.261416,0.503689,8.583653,0.260679,-0.319626,-0.156682,-0.376827,0.77197,0.93048,1
WALKING,1.63E+12,0.253041,1.859821,10.065409,0.342533,-0.10644,-0.159431,0.06206,-0.161139,0.673532,1
WALKING,1.63E+12,1.104886,0.978066,10.333405,-0.15714,0.13011,-0.208299,-0.906125,-0.324096,-1.471785,1
WALKING,1.63E+12,1.001396,1.236491,7.759924,0.278546,0.105066,-0.154392,-1.782184,0.885565,1.507696,1
JOGGING,1.63E+12,-0.442672,3.074777,10.625927,0.004429,0.045814,0.158057,0.790382,1.164509,1.564142,1
JOGGING,1.63E+12,-0.841077,1.677967,7.825128,-0.012522,-0.126751,0.133165,1.009,-0.038054,-0.163781,1
JOGGING,1.63E+12,-0.584447,2.924628,9.530014,0.03604,-0.295192,-0.034818,-0.540486,0.616111,-1.185271,1
JOGGING,1.63E+12,1.045663,1.49372,6.903293,-0.135303,-0.170732,-0.178215,-0.30424,0.797189,2.606783,1
JOGGING,1.63E+12,0.467797,2.667997,9.969097,-0.246782,0.002443,0.012064,0.162565,-0.926857,-0.335235,1
JOGGING,1.63E+12,1.129412,-0.06341,9.535996,-0.29733,0.100484,0.266635,1.125657,1.588606,-0.111349,1
JOGGING,1.63E+12,-1.389632,-0.291326,7.933403,0.042148,-0.657577,1.0108,-1.794129,-0.921376,1.266085,1
JOGGING,1.63E+12,-3.133401,-6.732206,8.739186,-1.446486,3.124789,0.878093,-2.991318,3.692622,-1.704464,1
JOGGING,1.63E+12,-16.167107,-1.418346,6.693323,-1.079062,1.936386,-0.65605,8.106306,-3.523584,-4.078005,1
JOGGING,1.63E+12,-3.239284,-4.985446,2.651846,-1.496881,1.954864,0.272132,-2.939937,-1.204365,3.800464,1
JOGGING,1.63E+12,-10.509277,-8.141579,1.226322,-0.956434,-0.77318,0.649025,7.789982,0.313044,6.575105,1
JOGGING,1.63E+12,-6.935596,-2.495116,-1.31007,-0.53159,0.942843,-0.632532,-9.985052,3.402069,2.176129,1
JOGGING,1.63E+12,-8.839087,-9.932607,1.328017,0.05406,1.040578,-0.261137,-4.739718,3.926061,-0.441381,1
JOGGING,1.63E+12,-8.636893,-7.898707,0.381655,0.435076,0.757756,-1.693727,4.65216,-1.393177,-1.382158,1
JOGGING,1.63E+12,-0.855434,-7.863413,0.351745,0.936123,-1.881868,-0.619399,-4.386271,-1.685174,6.159507,1
JOGGING,1.63E+12,-2.54058,-11.187044,4.583452,0.634212,-1.139077,-0.253654,1.45657,-2.077606,-2.721811,1
JOGGING,1.63E+12,-1.330409,-8.73799,0.223729,-0.022601,0.171037,0.047035,-8.243414,-0.874873,0.497284,1
JOGGING,1.63E+12,0.537787,-9.12802,0.416949,-1.304006,1.027292,-0.871984,-1.04049,-10.984612,2.360199,1
JOGGING,1.63E+12,-1.518246,-14.967106,1.668396,-0.984838,1.331342,-2.288234,-4.399075,11.033952,-8.420676,1
JOGGING,1.63E+12,0.290728,-7.609774,-1.195813,1.902637,-0.730421,0.912606,-2.778959,-0.228555,10.73893,1
JOGGING,1.63E+12,-1.514657,-9.169296,4.258028,0.342991,0.061237,1.221694,-2.451625,-5.76298,-0.707255,1
JOGGING,1.63E+12,0.33679,-10.979466,-0.97687,-0.569615,0.301911,0.277783,-3.91631,6.951372,-9.427292,1
JOGGING,1.63E+12,-1.521237,-9.1681,0.026321,-0.628562,0.456914,-0.165081,-0.285038,1.588879,2.13728,1
JOGGING,1.63E+12,-2.490928,-10.830514,1.09352,-0.675902,0.799294,-0.602448,-1.971298,-0.802013,-2.209738,1
JOGGING,1.63E+12,-0.67358,-13.076776,0.861416,-0.208146,-0.162791,-1.312558,0.462655,6.250168,-9.284752,1
JOGGING,1.63E+12,0.757927,-6.461219,0.084945,1.729309,-0.498299,0.854117,1.138496,-3.011245,3.607525,1
JOGGING,1.63E+12,-2.676372,-9.088538,2.158924,0.543807,-1.062874,1.019046,6.46823,3.353065,-1.761246,1
JOGGING,1.63E+12,-0.304487,-15.826727,-0.282951,-0.305118,0.267398,0.126751,-7.050469,-1.50527,-10.123076,1
JOGGING,1.63E+12,-1.877169,-6.793822,6.602994,-2.18607,0.728435,-1.508487,-5.784637,7.855559,-20.621159,1
JOGGING,1.63E+12,-3.314059,-16.761723,0.250648,0.69041,0.619552,0.410184,6.422394,7.53393,9.991147,1
JOGGING,1.63E+12,0.479163,-2.369493,1.298705,1.574764,-0.129958,1.514748,-5.784122,-17.912046,9.0552,1
JOGGING,1.63E+12,0.356531,-18.652651,-1.375873,-0.502269,1.078604,-0.071316,-13.2477,-6.268064,11.588407,1
JOGGING,1.63E+12,-3.996014,-4.705486,3.661019,-2.259677,-0.29397,-1.501615,6.596503,-3.996126,-8.660099,1
JOGGING,1.63E+12,-1.429712,-18.146568,-2.128416,1.428008,-0.618788,0.517846,-7.780208,16.453356,3.807005,1
JOGGING,1.63E+12,1.910071,-4.161119,1.649851,1.201689,0.494328,1.22032,12.543779,8.139421,2.542041,1
JOGGING,1.63E+12,-3.5007,-18.128622,-0.378066,-1.450762,1.025918,-1.743816,5.089867,0.77549,2.907615,1
JOGGING,1.63E+12,-5.928218,-6.98764,1.910669,1.969524,-0.934749,1.340352,1.599692,7.865807,4.195923,1
JOGGING,1.63E+12,0.302094,-12.860824,-1.987239,0.052227,0.228915,0.604586,-10.106232,-11.144381,8.139716,1
JOGGING,1.63E+12,1.287339,-7.479365,0.847059,-0.172412,0.633601,-0.343143,11.235836,0.728166,0.330002,1
JOGGING,1.63E+12,-4.498507,-14.672191,1.844866,-1.95914,-0.060627,-1.629588,1.044499,8.199801,-19.443998,1
JOGGING,1.63E+12,-2.455634,-11.559128,1.910669,2.210504,-0.550984,1.560257,8.377604,-9.273081,-7.236214,1
JOGGING,1.63E+12,0.321835,-6.99123,-3.451048,-0.173633,0.059863,0.255487,6.378681,7.203781,1.796767,1
JOGGING,1.63E+12,0.348156,-10.928619,0.542573,-0.418125,0.327567,-0.535255,-0.733546,-2.36872,-4.625474,1
JOGGING,1.63E+12,-6.704689,-12.811172,3.769892,-1.188403,0.414765,-1.242311,5.861433,-0.045059,-6.005321,1
JOGGING,1.63E+12,-1.143171,-15.396019,0.382253,2.330688,-0.987587,1.566671,-1.503363,-7.414114,-7.511087,1
JOGGING,1.63E+12,-0.83689,-3.15374,-0.750748,-0.869541,-0.002749,0.311685,-6.352373,-5.930121,6.44579,1
JOGGING,1.63E+12,0.058026,-16.328621,-2.650051,-0.937956,0.952922,-1.100289,-7.743935,7.451676,17.952566,1
JOGGING,1.63E+12,-4.987241,-7.236494,6.573084,0.254265,0.350321,-0.454165,12.911751,-11.19416,-5.026196,1
JOGGING,1.63E+12,-2.401796,-18.309879,-1.32024,1.80261,-0.023212,1.758629,6.037998,-0.980927,1.27889,1
JOGGING,1.63E+12,0.236291,-1.205983,-0.165703,-0.554497,0.921768,-0.036804,-9.267693,-13.085108,8.8042,1
JOGGING,1.63E+12,-0.525823,-17.921045,-1.445863,-1.696476,-0.834265,-1.754201,4.055112,6.255663,-0.367544,1
JOGGING,1.63E+12,-4.447061,-4.62413,5.603393,0.906039,-0.459357,0.132707,8.57314,-9.63728,-6.157682,1
JOGGING,1.63E+12,-2.74038,-19.173687,-2.685345,1.371352,0.342074,1.44221,7.48074,12.477839,8.280972,1
JOGGING,1.63E+12,0.704686,-1.946561,0.815354,-0.4308,1.115407,-0.029168,-5.8126,-18.533531,6.32176,1
JOGGING,1.63E+12,-1.033101,-18.623339,0.377468,-1.432131,-0.519373,-2.016712,4.271336,15.713353,7.89219,1
JOGGING,1.63E+12,-3.602993,-3.619144,2.979662,1.356997,-0.910162,0.612222,1.109597,-8.167695,-12.346883,1
JOGGING,1.63E+12,-1.112064,-17.577675,-2.958127,0.613138,0.414765,1.094027,-0.709314,26.284424,-0.90317,1
JOGGING,1.63E+12,1.454238,-4.178466,2.346761,-0.031153,-0.025961,-0.023365,1.228017,-10.810711,-11.154684,1
JOGGING,1.63E+12,-3.756133,-18.04966,0.035294,-2.174311,0.770431,-1.920504,13.115211,9.37386,1.965776,1
JOGGING,1.63E+12,-5.407181,-8.992826,1.320838,2.094901,-0.778525,1.52101,-1.739073,-5.329191,-4.437513,1
JOGGING,1.63E+12,0.736989,-9.869795,-2.727818,-0.124307,0.414613,0.497077,-7.926641,12.494617,3.608976,1
JOGGING,1.63E+12,1.495514,-10.07139,0.876371,-0.266177,-0.249073,-0.487151,6.898187,-0.69635,-12.112965,1
JOGGING,1.63E+12,-6.726823,-12.980465,3.930211,-1.341573,0.618025,-1.170689,-3.040189,8.658035,-23.962641,1
JOGGING,1.63E+12,-1.19701,-13.966906,1.117448,2.239366,-0.341005,1.584843,10.000389,13.449213,8.663884,1
JOGGING,1.63E+12,-0.194417,-3.930211,-2.13021,-0.766766,-0.258999,-0.001222,6.768386,3.169247,3.986493,1
JOGGING,1.63E+12,-0.4666,-15.329618,-0.329611,-0.662617,0.046424,-0.692854,-3.942016,-0.2051,-3.087529,1
JOGGING,1.63E+12,-6.467201,-8.38804,5.012963,-0.412322,0.841748,-0.581832,9.03632,-2.695477,-8.143554,1
JOGGING,1.63E+12,-2.203192,-17.106289,0.391227,2.2047,-0.08109,1.764127,-7.948579,18.925598,-1.963462,1
JOGGING,1.63E+12,-0.365504,-2.383251,0.86022,-0.997208,0.005803,-0.205092,-3.760978,-1.922279,7.06063,1
JOGGING,1.63E+12,-0.949951,-17.11586,-3.089732,-1.284459,-0.159278,-1.342642,-14.590992,-1.2484,15.083809,1
JOGGING,1.63E+12,-4.113262,-6.300302,6.154938,0.700184,-0.437214,-0.245866,12.486627,-9.589256,-5.878552,1
JOGGING,1.63E+12,-3.292524,-18.793228,-1.847259,1.426176,0.0507,1.632337,-4.878255,10.732533,8.743447,1
JOGGING,1.63E+12,-0.775275,-1.834697,0.128016,-0.371242,0.792269,-0.029473,-12.351542,-12.14723,8.128138,1
JOGGING,1.63E+12,-0.039482,-18.607187,0.683151,-1.89775,-0.277783,-1.898513,-6.890878,3.999186,0.509173,1
JOGGING,1.63E+12,-3.952943,-4.530211,3.98046,1.47993,-1.264759,0.56992,10.476922,-8.380486,-6.574525,1
JOGGING,1.63E+12,-1.181456,-17.447266,-2.712863,1.002859,0.948646,1.125181,9.831642,4.02569,3.304118,1
JOGGING,1.63E+12,1.90349,-5.642276,0.991227,-0.283586,0.01237,-0.392011,-5.7463,-17.176022,6.179026,1
JOGGING,1.63E+12,-4.53081,-16.502699,1.311267,-1.823684,1.13587,-1.716786,4.079776,16.046753,5.37788,1
JOGGING,1.63E+12,-5.907281,-7.330412,1.501496,1.726102,-1.208409,1.367534,-0.149341,-2.718616,-6.383752,1
JOGGING,1.63E+12,1.817947,-11.149956,-2.985644,-0.141869,0.721258,0.504102,-2.654674,-1.386834,6.120999,1
JOGGING,1.63E+12,1.35673,-10.125229,0.780658,0.077272,0.401632,-0.482417,2.455908,-8.902376,-10.590199,1
JOGGING,1.63E+12,-7.476374,-13.522439,3.457629,-1.353485,0.457983,-1.460994,10.323094,6.166043,2.987536,1
JOGGING,1.63E+12,-2.145165,-12.96192,1.134796,2.260898,-0.680484,1.678608,-3.675566,-5.28512,3.241165,1
JOGGING,1.63E+12,0.455234,-4.573881,-3.242873,-0.634059,-0.066735,0.09346,-11.19026,-9.654079,8.379295,1
JOGGING,1.63E+12,1.048056,-13.804193,1.067797,-0.686745,-0.335813,-0.79288,6.508099,-0.794829,-14.161401,1
JOGGING,1.63E+12,-8.020144,-10.652846,3.877569,-0.716829,0.720189,-0.640931,-1.78995,11.344147,-33.316582,1
JOGGING,1.63E+12,-1.164108,-16.506289,0.278166,2.177518,-0.187072,1.585912,10.201351,10.816559,7.848119,1
JOGGING,1.63E+12,-0.436092,-2.53699,0.11007,-0.665671,0.496619,-0.142175,-6.408716,-17.648556,3.794095,1
JOGGING,1.63E+12,0.862613,-15.652051,-2.961118,-0.99843,-0.25396,-0.871526,-5.066309,-9.022535,-0.000614,1
JOGGING,1.63E+12,-7.813164,-7.511669,5.099105,-0.192875,0.36376,-0.572058,4.989117,2.863414,-4.842874,1
JOGGING,1.63E+12,-1.789831,-17.92284,-0.252443,1.884006,-0.64536,1.600267,-0.725587,24.080215,-0.098818,1
JOGGING,1.63E+12,-0.350549,-2.582454,0.390628,-0.94269,0.692243,-0.055129,-8.935336,-17.438618,2.02648,1
JOGGING,1.63E+12,0.964906,-17.742182,-2.708675,-1.444348,-0.085519,-1.474891,-20.393841,4.873508,-7.954507,1
JOGGING,1.63E+12,-4.830511,-4.819145,6.26441,0.949104,-0.186308,0.165081,7.902181,-5.93886,-7.996842,1
JOGGING,1.63E+12,-3.486343,-19.615164,-2.758326,1.038898,-0.268009,1.806275,-4.949556,14.729362,5.292154,1
